year,title,published_at,updated_at,category,nominee,artist,workers,img,winner,song_name
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rb song,shine,,"John Legend, songwriter (John Legend & The Roots)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BLegend/John%2520Legend_1_1_1579170047.jpg?itok=pD4-OfrQ,true,shine
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rap song,empire state of mind,,"Shawn Carter, Angela Hunte, Alicia Keys, Janet Sewell & Alexander Shuckburgh, songwriters (Jay-Z & Alicia Keys)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,true,empire state of mind
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best country song,need you now,,"Dave Haywood, Josh Kear, Charles Kelley & Hillary Scott, songwriters (Lady Antebellum)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Josh%2BKear/Josh%2520Kear_1_1_1575366906.jpg?itok=D3yRJ7si,true,need you now
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best gospel song,its what i do,,"Jerry Peters & Kirk Whalum, songwriters (Kirk Whalum & Lalah Hathaway)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BWhalum/Kirk%2520Whalum_1_1_1588264823.jpg?itok=hhaXGpDu,true,its what i do
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best song written for motion picture television or other visual media,the weary kind from crazy heart,ryan bingham t bone burnett songwriters ryan bingham,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ryan%2BBingham/Ryan%2520Bingham_1_1_1584457127.jpg?itok=7fDiMVbJ,true,the weary kind from crazy heart
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best recording package,brothers,,"Michael Carney, art director (The Black Keys)",,true,brothers
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best remixed recording nonclassical,revolver david guettas one love club remix,,"Afrojack & David Guetta, remixers (Madonna)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Afrojack/Afrojack_1_1_1581551876.jpg?itok=b0P5eRul,true,revolver david guettas one love club remix
2010,53rd Annual GRAMMY Awards  (2010),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best opera recording,saariaho lamour de loin,,"Kent Nagano, conductor; Martin Sauer, producer; Daniel Belcher, Ekaterina Lekhina & Marie-Ange Todorovitch, soloists; Tobias Lehmann, engineer/mixer (Rundfunkchor Berlin; Deutsches Symphonie-Orchester Berlin)",,true,saariaho lamour de loin
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,record of the year,use somebody,kings of leon,"Jacquire King & Angelo Petraglia, producers; Jacquire King, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/96337451_kings_of_leon.jpg?itok=mjt6_DjR,true,use somebody
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,song of the year,single ladies put a ring on it,,"Kuk Harrell, Beyoncé Knowles, Terius ""Dream"" Nash & Chris 'Tricky' Stewart, songwriters (Beyoncé)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/96309470_beyonce.jpg?itok=gTV_qUp7,true,single ladies put a ring on it
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best dance recording,poker face,lady gaga,"RedOne, producer; Robert Orton, RedOne & Dave Russell, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lady%2BGaga/Lady%2520Gaga_1_1_1594731362.jpg?itok=O8WmBmXy,true,poker face
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rock song,use somebody,,"Caleb Followill, Jared Followill, Matthew Followill & Nathan Followill, songwriters (Kings Of Leon)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Matthew%2BFollowill/Matthew%2520Followill_1_1_1581561475.jpg?itok=fTkMXG-A,true,use somebody
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rb song,single ladies put a ring on it,,"Kuk Harrell, Beyoncé Knowles, Terius ""Dream"" Nash & Chris 'Tricky' Stewart, songwriters (Beyoncé)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kuk%2BHarrell/Kuk%2520Harrell_1_1_1581564543.jpg?itok=nLTmSLjM,true,single ladies put a ring on it
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best rap song,run this town,,"Jeff Bhasker, Shawn Carter, Robyn Fenty, Kanye West & Ernest Wilson, songwriters (Jay-Z, Rihanna & Kanye West)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jay%2BZ/Jay%2520Z_1_1_1578385117.jpg?itok=bZg04yvE,true,run this town
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best country song,white horse,,"Liz Rose & Taylor Swift, songwriters (Taylor Swift)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Taylor%2BSwift/Taylor%2520Swift_1_1_1588259933.jpg?itok=faoR37HC,true,white horse
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best gospel song,god in me,,"Erica Campbell, Trecina Campbell & Warryn ""Baby Dubb"" Campbell, songwriters (Mary Mary Featuring Kierra ""KiKi"" Sheard)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Erica%2BCampbell/Erica%2520Campbell_1_1_1581554605.jpg?itok=dl6YQhvy,true,god in me
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best song written for motion picture television or other visual media,jai ho from slumdog millionaire,gulzar ar rahman tanvi shah songwriters ar rahman sukhvinder singh tanvi shah mahalaxmi iyer vijay prakash,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/A.R.%2BRahman/A.R.%2520Rahman_1_1_1581609411.jpg?itok=IIDIx3IT,true,jai ho from slumdog millionaire
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best recording package,everything that happens will happen today,,"Stefan Sagmeister, art director (David Byrne & Brian Eno)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stefan%2BSagmeister/Stefan%2520Sagmeister_1_1_1581624665.jpg?itok=kyVo3IYq,true,everything that happens will happen today
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best remixed recording nonclassical,when love takes over electro extended remix,,"David Guetta, remixer (David Guetta Featuring Kelly Rowland)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BGuetta/David%2520Guetta_1_1_1575364563.jpg?itok=B5yFuqa3,true,when love takes over electro extended remix
2009,52nd Annual GRAMMY Awards  (2009),2017-11-28T00:03:45-08:00,2019-09-10T01:08:19-07:00,best opera recording,britten billy budd,,"Daniel Harding, conductor; John Fraser, producer; Ian Bostridge, Neal Davies, Nathan Gunn, Jonathan Lemalu, Matthew Rose & Gidon Saks, soloists; Neil Hutchinson & Jonathan Stokes, engineers/mixers (Gentlemen Of The London Symphony Chorus; London Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ian%2BBostridge/Ian%2520Bostridge_1_1_1581564595.jpg?itok=lJMXGOsM,true,britten billy budd
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,record of the year,please read the letter,robert plant alison krauss,"T Bone Burnett, producer; Mike Piersante, engineer/mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Robert%2BPlant/Robert%2520Plant_1_1_1591112980.jpg?itok=6LLLbn4I,true,please read the letter
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,song of the year,viva la vida,,"Coldplay (Guy Berryman, Jon Buckland, Will Champion & Chris Martin), songwriters (Coldplay)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Coldplay/Coldplay_1_1_1591112967.jpg?itok=lLCPutNO,true,viva la vida
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best dance recording,harder better faster stronger,daft punk,"Thomas Bangalter & Guy-Manuel De Homem-Christo, producers; Thomas Bangalter & Guy-Manuel De Homem-Christo, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Daft%2BPunk/Daft%2520Punk_1_1_1578385203.jpg?itok=hx6oiajd,true,harder better faster stronger
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rock song,girls in their summer clothes,,"Bruce Springsteen, songwriter (Bruce Springsteen)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruce%2BSpringsteen/Bruce%2520Springsteen_1_1_1584095281.jpg?itok=WvtRkIAH,true,girls in their summer clothes
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rb song,miss independent,,"Mikkel Eriksen, Tor Hermansen & Ne-Yo, songwriters (Ne-Yo)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ne-Yo/Ne-Yo_1_1_1578385363.jpg?itok=gNtECxOd,true,miss independent
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best rap song,lollipop,,"Darius ""Deezle"" Harrison, Lil Wayne, James Scheffer, Static Major & Rex Zamor, songwriters (Lil Wayne Featuring Static Major)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Lil%2BWayne/Lil%2520Wayne_1_1_1591112963.jpg?itok=mBLj5AjP,true,lollipop
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best country song,stay,,"Jennifer Nettles, songwriter (Sugarland)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jennifer%2BNettles/Jennifer%2520Nettles_1_1_1584113673.jpg?itok=9KRJ_BuG,true,stay
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best gospel song,help me believe,,"Kirk Franklin, songwriter (Kirk Franklin)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kirk%2BFranklin/Kirk%2520Franklin_1_1_1594733609.jpg?itok=ZJTAta8d,true,help me believe
1960,3rd Annual GRAMMY Awards  (1960),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best engineering contribution popular recording,ella fitzgerald sings the george and ira gershwin songbook,,"Luis P. (Val) Valentin, engineer (Ella Fitzgerald)",,true,ella fitzgerald sings the george and ira gershwin songbook
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best song written for motion picture television or other visual media,down to earth from walle,peter gabriel thomas newman songwriters peter gabriel,,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Peter%2BGabriel/Peter%2520Gabriel_1_1_1578385513.jpg?itok=VLWBd0XU,true,down to earth from walle
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best recording package,death magnetic,,"Bruce Duckworth, Sarah Moffat & David Turner, art directors (Metallica)",,true,death magnetic
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best remixed recording nonclassical,electric feel justice remix,,"Justice, remixers (MGMT)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Justice/Justice_1_1_1575363094.jpg?itok=NoZFQoef,true,electric feel justice remix
2008,51st Annual GRAMMY Awards  (2008),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best opera recording,weill rise and fall of the city of mahagonny,,"James Conlon, conductor; Fred Vogler, producer; Anthony Dean Griffey, Patti LuPone & Audra McDonald, soloists (Los Angeles Opera Chorus; Los Angeles Opera Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BConlon/James%2520Conlon_1_1_1581619598.jpg?itok=I9ryTRFc,true,weill rise and fall of the city of mahagonny
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,record of the year,rehab,amy winehouse,"Mark Ronson, producer; Tom Elmhirst, Samuel ""Vaughan"" Merrick, Dom Morley, Mark Ronson & Gabriel Roth, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Amy%2BWinehouse/Amy%2520Winehouse_1_1_1578384847.jpg?itok=E0x96uqF,true,rehab
1960,3rd Annual GRAMMY Awards  (1960),2017-11-28T00:03:45-08:00,2019-09-10T01:07:37-07:00,best engineering contribution novelty recording,the old payola roll blues,,"John Kraus, engineer (Stan Freberg)",,true,the old payola roll blues
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,song of the year,rehab,,"Amy Winehouse, songwriter (Amy Winehouse)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Amy%2BWinehouse/Amy%2520Winehouse_1_1_1578384847.jpg?itok=E0x96uqF,true,rehab
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best dance recording,lovestonedi think she knows,justin timberlake,"Nate (Danja) Hills, Tim Mosley & Justin Timberlake, producers; Jimmy Douglass & Tim Mosley, mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_21.png?itok=nLQjmfit,true,lovestonedi think she knows
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rock song,radio nowhere,,"Bruce Springsteen, songwriter (Bruce Springsteen)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bruce%2BSpringsteen/Bruce%2520Springsteen_1_1_1584095281.jpg?itok=WvtRkIAH,true,radio nowhere
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rb song,no one,,"Kerry ""Krucial"" Brothers, Dirty Harry & Alicia Keys, songwriters (Alicia Keys)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dirty%2BHarry/DIRTY%2520HARRY_1_1_1581628898.jpg?itok=mNrbXb_e,true,no one
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best rap song,good life,,"Aldrin Davis, Mike Dean, Faheem Najm & Kanye West, songwriters (Kanye West Featuring T-Pain)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Mike%2BDean/Mike%2520Dean_1_1_1596101711.jpg?itok=yVyXxhuC,true,good life
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best country song,before he cheats,,"Josh Kear & Chris Tompkins, songwriters (Carrie Underwood)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Josh%2BKear/Josh%2520Kear_1_1_1575366906.jpg?itok=D3yRJ7si,true,before he cheats
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best gospel song,blessed highly favored,,"Karen Clark-Sheard, songwriter (The Clark Sisters)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Karen%2BClark-Sheard/Karen%2520Clark%2520Sheard_1_1_1581618388.jpg?itok=2EdrLh9L,true,blessed highly favored
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best song written for motion picture television or other visual media,love you i do from dreamgirls,siedah garrett henry krieger songwriters jennifer hudson,,,true,love you i do from dreamgirls
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best recording package,cassadaga,,"Zachary Nipper, art director (Bright Eyes)",,true,cassadaga
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best remixed recording nonclassical,bring the noise benny benassi sfaction remix,,"Benny Benassi, remixer (Public Enemy)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Benny%2BBenassi/Benny%2520Benassi_1_1_1576322806.jpg?itok=15zwhztV,true,bring the noise benny benassi sfaction remix
2007,50th Annual GRAMMY Awards  (2007),2017-11-28T00:03:45-08:00,2019-09-10T01:06:59-07:00,best opera recording,humperdinck hansel gretel,,"Charles Mackerras, conductor; Brian Couzens, producer; Rebecca Evans, Jane Henschel & Jennifer Larmore, soloists; Ralph Couzens, engineer (New London Children's Choir; Philharmonia Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Jennifer%2BLarmore/Jennifer%2520Larmore_1_1_1597167405.jpg?itok=Yeahe4Be,true,humperdinck hansel gretel
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,record of the year,not ready to make nice,dixie chicks,"Rick Rubin, producer; Richard Dodd, Jim Scott & Chris Testa, engineers/mixers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dixie%2BChicks/Dixie%2520Chicks_1_1_1598343738.jpg?itok=YXj33PAV,true,not ready to make nice
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,song of the year,not ready to make nice,,"Martie Maguire, Natalie Maines, Emily Robison & Dan Wilson, songwriters (Dixie Chicks)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Natalie%2BMaines/Natalie%2520Maines_1_1_1581557518.jpg?itok=T1KmVHGN,true,not ready to make nice
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best dance recording,sexy back,justin timberlake timbaland,"Nate (Danja) Hills, Timbaland & Justin Timberlake, producers; Jimmy Douglass, mixer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_21.png?itok=nLQjmfit,true,sexy back
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best rock song,dani california,,"Flea, John Frusciante, Anthony Kiedis & Chad Smith, songwriters (Red Hot Chili Peppers)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Flea/Flea_1_1_1581613897.jpg?itok=aNOOfVhM,true,dani california
2006,49th Annual GRAMMY Awards  (2006),2017-11-28T00:03:45-08:00,2019-09-10T01:11:09-07:00,best rb song,be without you,,"Johnta Austin, Mary J. Blige, Bryan Michael Cox & Jason Perry, songwriters (Mary J. Blige)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Johnta%2BAustin/Johnta%2520Austin_1_1_1581616027.jpg?itok=yjjtPKma,true,be without you
